date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_festival_day,festival_window,is_public_holiday,season,season_code,season_multiplier,temperature_c,rainfall_mm,humidity_pct,heavy_rain,is_promotion_day,discount_pct,online_delivery_active,delivery_growth_factor,staff_on_duty,competitor_nearby,lockdown_level,avg_order_value_inr,menu_item_count,google_rating,dow_effect,month_effect,yoy_growth,total_orders,orders_lag_1,orders_lag_7,orders_lag_30,orders_roll_7_mean,orders_roll_30_mean,orders_roll_7_std
2021-06-03,2021,6,3,3,22,2,0,0,0,0,0,0,Monsoon,1,1.15,35.363782979252626,87.88260012229972,69.12310772050655,1,0,0.0,1,1.4686666666666666,8,1,0,426.7107279118055,52,4.0,0.9,1.05,1.1,194,187.0,113.0,135.0,165.28571428571428,159.93333333333334,42.44884877007581
2021-06-04,2021,6,4,4,22,2,0,0,0,0,0,0,Monsoon,1,1.15,37.69341465147207,112.30352731940879,72.45752823623391,1,0,0.0,1,1.4693333333333334,7,1,0,377.58415454097945,49,4.1,1.0,1.05,1.1,235,194.0,148.0,121.0,176.85714285714286,161.9,36.43454666214743
2021-06-05,2021,6,5,5,22,2,1,0,0,0,0,0,Monsoon,1,1.15,35.167856370651926,33.78051359085443,69.95355719216091,1,1,28.9,1,1.47,8,1,0,355.9265812522228,49,3.9,1.35,1.05,1.1,330,235.0,186.0,122.0,189.28571428571428,165.7,39.64725415340605
2021-06-06,2021,6,6,6,22,2,1,0,0,0,0,0,Monsoon,1,1.15,33.281415818425884,7.135885534521784,71.53490536343119,0,1,18.9,1,1.4706666666666668,11,1,0,359.0673973348309,51,4.1,1.25,1.05,1.1,336,330.0,230.0,145.0,209.85714285714286,172.63333333333333,66.15494078658227
2021-06-07,2021,6,7,0,23,2,0,0,0,0,0,0,Monsoon,1,1.15,35.18130966138462,59.5189182028051,79.06703849257711,1,0,0.0,1,1.4713333333333334,6,1,0,404.3567033496264,51,4.2,0.85,1.05,1.1,199,336.0,115.0,189.0,225.0,179.0,81.8127944354265
2021-06-08,2021,6,8,1,23,2,0,0,0,0,0,0,Monsoon,1,1.15,36.217407161165816,32.0206370142067,68.28560569221219,1,0,0.0,1,1.472,6,1,0,348.4082710188706,48,4.0,0.82,1.05,1.1,186,199.0,178.0,175.0,237.0,179.33333333333334,67.98038932908045
2021-06-09,2021,6,9,2,23,2,0,0,0,0,0,0,Monsoon,1,1.15,35.640964362394726,29.74675553664276,71.39174317322335,0,0,0.0,1,1.4726666666666666,7,1,0,463.946522758662,49,4.0,0.88,1.05,1.1,196,186.0,187.0,97.0,238.14285714285714,179.7,66.88155842340159
2021-06-10,2021,6,10,3,23,2,0,0,0,0,0,0,Monsoon,1,1.15,35.014548062214594,385.8542113807208,67.45393318700432,1,0,0.0,1,1.4733333333333334,9,1,0,337.69429675626236,50,4.0,0.9,1.05,1.1,205,196.0,194.0,142.0,239.42857142857142,183.0,65.81250423958761
2021-06-11,2021,6,11,4,23,2,0,0,0,0,0,0,Monsoon,1,1.15,36.133349379178306,114.94746577811961,65.76820140056513,1,0,0.0,1,1.474,6,1,0,400.9464047685001,49,4.0,1.0,1.05,1.1,226,205.0,235.0,151.0,241.0,185.1,64.66838485689915
2021-06-12,2021,6,12,5,23,2,1,0,0,0,0,0,Monsoon,1,1.15,36.33859118089134,97.66933823171343,67.07546173291115,1,1,23.7,1,1.4746666666666668,9,1,0,455.2741882885515,49,4.0,1.35,1.05,1.1,345,226.0,330.0,248.0,239.71428571428572,187.6,64.89662108747613
2021-06-13,2021,6,13,6,23,2,1,0,0,0,0,0,Monsoon,1,1.15,36.764317982075056,64.49631282935701,67.60620714239155,1,0,0.0,1,1.4753333333333334,10,1,0,463.96359037055237,48,4.0,1.25,1.05,1.1,267,345.0,336.0,181.0,241.85714285714286,190.83333333333334,68.5211124920114
2021-06-14,2021,6,14,0,24,2,0,0,0,0,0,0,Monsoon,1,1.15,35.297419775179286,67.23223013561665,71.79737898773563,1,0,0.0,1,1.476,7,1,0,397.02694849967116,50,4.2,0.85,1.05,1.1,175,267.0,199.0,226.0,232.0,193.7,56.656861896861365
2021-06-15,2021,6,15,1,24,2,0,0,0,0,0,0,Monsoon,1,1.15,33.66576383936629,93.41977524237797,81.74537893350379,1,0,0.0,1,1.4766666666666666,10,1,0,351.26065412152417,49,3.8,0.82,1.05,1.1,172,175.0,186.0,234.0,228.57142857142858,192.0,59.63460165277986
2021-06-16,2021,6,16,2,24,2,0,0,0,0,0,0,Monsoon,1,1.15,34.293427372866645,143.0570900308566,66.4197828186208,1,0,0.0,1,1.4773333333333334,7,1,0,334.72923245729186,50,4.1,0.88,1.05,1.1,196,172.0,196.0,140.0,226.57142857142858,189.93333333333334,61.50571014915933
2021-06-17,2021,6,17,3,24,2,0,0,0,0,0,0,Monsoon,1,1.15,36.41301793301671,145.3382602002055,67.91687347192268,1,0,0.0,1,1.478,7,1,0,420.80200435670343,51,4.2,0.9,1.05,1.1,189,196.0,205.0,132.0,226.57142857142858,191.8,61.50571014915933
2021-06-18,2021,6,18,4,24,2,0,0,0,0,0,0,Monsoon,1,1.15,32.36612865802553,22.604701947147323,69.68438493444376,0,0,0.0,1,1.4786666666666668,7,1,0,450.24588963099785,51,3.9,1.0,1.05,1.1,235,189.0,226.0,115.0,224.28571428571428,193.7,62.726162233723876
2021-06-19,2021,6,19,5,24,2,1,0,0,0,0,0,Monsoon,1,1.15,34.7373466177458,83.20472521717006,71.97899424354874,1,0,0.0,1,1.4793333333333334,8,1,0,422.44600038087316,50,4.1,1.35,1.05,1.1,295,235.0,345.0,121.0,225.57142857142858,197.7,62.85925321132708
2021-06-20,2021,6,20,6,24,2,1,0,0,0,0,0,Monsoon,1,1.15,33.21332237534528,63.71484800088867,71.31775405977392,1,0,0.0,1,1.48,11,1,0,394.43753969534595,49,4.0,1.25,1.05,1.1,265,295.0,267.0,157.0,218.42857142857142,203.5,48.14511793476467
2021-06-21,2021,6,21,0,25,2,0,0,0,0,0,0,Monsoon,1,1.15,34.05748964586964,245.3139183919942,76.42047896974059,1,0,0.0,1,1.4806666666666666,7,1,0,291.67322277803925,50,4.3,0.85,1.05,1.1,214,265.0,175.0,201.0,218.14285714285714,207.1,47.81362627058185
2021-06-22,2021,6,22,1,25,2,0,0,0,0,0,0,Monsoon,1,1.15,36.556903725214596,119.7713481268452,57.86803964732396,1,1,28.2,1,1.4813333333333334,7,1,0,294.3694062534985,50,4.1,0.82,1.05,1.1,221,214.0,172.0,194.0,223.71428571428572,207.53333333333333,44.07461206376578
2021-06-23,2021,6,23,2,25,2,0,0,0,0,0,0,Monsoon,1,1.15,34.382198136039804,91.24375542086747,58.06535064902164,1,0,0.0,1,1.482,10,1,0,385.4537263000384,51,4.3,0.88,1.05,1.1,213,221.0,196.0,129.0,230.71428571428572,208.43333333333334,37.959251334882545
2021-06-24,2021,6,24,3,25,2,0,0,0,0,0,0,Monsoon,1,1.15,34.092873096312296,14.713638815232823,67.52060913994926,0,0,0.0,1,1.4826666666666668,10,1,0,453.96492963346935,50,4.3,0.9,1.05,1.1,206,213.0,189.0,114.0,233.14285714285714,211.23333333333332,35.853538046840114
2021-06-25,2021,6,25,4,25,2,0,0,0,0,0,0,Monsoon,1,1.15,31.28028771804016,111.65828749592829,75.48650093771855,1,0,0.0,1,1.4833333333333334,8,1,0,416.92534768931876,52,4.1,1.0,1.05,1.1,239,206.0,235.0,172.0,235.57142857142858,214.3,32.81187357678725
2021-06-26,2021,6,26,5,25,2,1,0,0,0,0,0,Monsoon,1,1.15,35.49250713205444,14.959323456641728,62.17175984197202,0,1,21.8,1,1.484,10,1,0,408.6034161882701,52,4.4,1.35,1.05,1.1,362,239.0,295.0,113.0,236.14285714285714,216.53333333333333,32.835085764207754
2021-06-27,2021,6,27,6,25,2,1,0,0,0,0,0,Monsoon,1,1.15,35.29096836228215,49.35502972424765,54.961838301531216,1,1,20.6,1,1.4846666666666666,12,1,0,382.7952135479548,51,3.9,1.25,1.05,1.1,332,362.0,265.0,148.0,245.71428571428572,224.83333333333334,55.08089289313296
2021-06-28,2021,6,28,0,26,2,0,0,0,0,0,0,Monsoon,1,1.15,38.32650944661092,18.49595667209103,72.85589703109605,0,0,0.0,1,1.4853333333333334,9,1,0,366.67337130976176,49,4.3,0.85,1.05,1.1,219,332.0,214.0,186.0,255.28571428571428,230.96666666666667,64.07733422907657
2021-06-29,2021,6,29,1,26,2,0,0,0,0,0,0,Monsoon,1,1.15,33.384443530093996,141.34735659795462,71.21828611851357,1,0,0.0,1,1.486,8,1,0,446.22590390031854,49,4.1,0.82,1.05,1.1,196,219.0,221.0,230.0,256.0,232.06666666666666,63.56623841841432
2021-06-30,2021,6,30,2,26,2,0,0,1,0,0,0,Monsoon,1,1.15,34.43830065532788,27.71872702553357,64.54895796600285,0,0,0.0,1,1.4866666666666668,9,1,0,398.0295416303356,51,4.1,0.88,1.05,1.1,213,196.0,213.0,115.0,252.42857142857142,230.93333333333334,66.49525582790905
2021-07-01,2021,7,1,3,26,3,0,1,0,0,0,0,Monsoon,1,1.15,30.49876736742151,99.46982593233696,80.07230199639535,1,1,18.1,1,1.4873333333333334,10,1,0,269.69597232315914,49,4.0,0.9,1.1,1.1,238,213.0,206.0,178.0,252.42857142857142,234.2,66.49525582790906
2021-07-02,2021,7,2,4,26,3,0,0,0,0,0,0,Monsoon,1,1.15,33.15490655952695,400.0,80.15128140182662,1,0,0.0,1,1.488,8,1,0,363.05841408411027,48,3.9,1.0,1.1,1.1,232,238.0,239.0,187.0,257.0,236.2,63.8174479798957
2021-07-03,2021,7,3,5,26,3,1,0,0,0,0,0,Monsoon,1,1.15,29.809408935226095,45.71072774603071,85.5526765873697,1,0,0.0,1,1.4886666666666666,9,1,0,405.6713587291349,52,4.2,1.35,1.1,1.1,328,232.0,362.0,194.0,256.0,237.7,64.20020768398412
2021-07-04,2021,7,4,6,26,3,1,0,0,0,0,0,Monsoon,1,1.15,30.55804305154068,141.77608589899378,81.86842361908496,1,0,0.0,1,1.4893333333333334,12,1,0,418.1494396329014,48,3.9,1.25,1.1,1.1,294,328.0,332.0,235.0,251.14285714285714,242.16666666666666,55.54706284292821
2021-07-05,2021,7,5,0,27,3,0,0,0,0,0,0,Monsoon,1,1.15,31.21579301943308,108.6944413268481,87.4703195948776,1,0,0.0,1,1.49,8,1,0,412.5164264114034,48,4.0,0.85,1.1,1.1,190,294.0,219.0,330.0,245.71428571428572,244.13333333333333,47.61902380951812
2021-07-06,2021,7,6,1,27,3,0,0,0,0,0,0,Monsoon,1,1.15,30.373218246312717,3.6580586633130303,70.72686668547804,0,0,0.0,1,1.4906666666666666,9,1,0,385.70220472823,48,4.0,0.82,1.1,1.1,191,190.0,196.0,336.0,241.57142857142858,239.46666666666667,51.43882172982198
2021-07-07,2021,7,7,2,27,3,0,0,0,0,0,0,Monsoon,1,1.15,29.107132770898943,314.7737268911849,80.715740674361,1,0,0.0,1,1.4913333333333334,9,1,0,386.9253837198535,51,4.2,0.88,1.1,1.1,193,191.0,213.0,199.0,240.85714285714286,234.63333333333333,52.20609342285836
2021-07-08,2021,7,8,3,27,3,0,0,0,0,0,0,Monsoon,1,1.15,30.388179985796615,14.3090623058744,79.36973019544475,0,0,0.0,1,1.492,8,1,0,442.5389264530095,48,4.1,0.9,1.1,1.1,234,193.0,238.0,186.0,238.0,234.43333333333334,54.48241306452347
2021-07-09,2021,7,9,4,27,3,0,0,0,0,0,0,Monsoon,1,1.15,32.14726349971954,128.58780291350485,83.71829660813754,1,0,0.0,1,1.4926666666666666,9,1,0,362.14155640853244,50,3.7,1.0,1.1,1.1,245,234.0,232.0,196.0,237.42857142857142,236.03333333333333,54.503385652811254
2021-07-10,2021,7,10,5,27,3,1,0,0,0,0,0,Monsoon,1,1.15,27.94696940117788,164.50466418653056,82.30976120754931,1,0,0.0,1,1.4933333333333334,10,1,0,514.567981035494,49,4.0,1.35,1.1,1.1,337,245.0,328.0,205.0,239.28571428571428,237.66666666666666,54.50906434014548
2021-07-11,2021,7,11,6,27,3,1,0,0,0,0,0,Monsoon,1,1.15,30.265939348293752,198.00169421281836,88.98921889947883,1,0,0.0,1,1.494,10,1,0,413.14769634515653,51,3.9,1.25,1.1,1.1,326,337.0,294.0,226.0,240.57142857142858,242.06666666666666,56.99958228752563
2021-07-12,2021,7,12,0,28,3,0,0,0,0,0,0,Monsoon,1,1.15,28.599758370121652,233.3557192114379,75.70331614169972,1,0,0.0,1,1.4946666666666666,9,1,0,393.56792786450285,50,4.2,0.85,1.1,1.1,216,326.0,190.0,345.0,245.14285714285714,245.4,62.96938031410886
2021-07-13,2021,7,13,1,28,3,0,0,0,0,0,0,Monsoon,1,1.15,32.390093257849685,58.4109593843989,85.22745738165376,1,0,0.0,1,1.4953333333333334,6,1,0,378.75185618388934,50,3.9,0.82,1.1,1.1,184,216.0,191.0,267.0,248.85714285714286,241.1,59.86492732652022
2021-07-14,2021,7,14,2,28,3,0,0,0,0,0,0,Monsoon,1,1.15,26.953626190432452,2.0057796729096085,87.79168211605852,0,0,0.0,1,1.496,7,1,0,394.93676534003845,52,4.0,0.88,1.1,1.1,211,184.0,193.0,175.0,247.85714285714286,238.33333333333334,61.03940959584675
2021-07-15,2021,7,15,3,28,3,0,0,0,0,0,0,Monsoon,1,1.15,28.882156305456824,257.0681451978797,94.28323718280977,1,0,0.0,1,1.4966666666666666,10,1,0,407.7836798029252,52,4.4,0.9,1.1,1.1,209,211.0,234.0,172.0,250.42857142857142,239.53333333333333,58.676676635204934
2021-07-16,2021,7,16,4,28,3,0,0,0,0,0,0,Monsoon,1,1.15,30.754423750129043,153.42618257453887,82.59117014453263,1,0,0.0,1,1.4973333333333334,7,1,0,407.35340960355506,50,4.2,1.0,1.1,1.1,226,209.0,245.0,196.0,246.85714285714286,240.76666666666668,60.57345010103751
2021-07-17,2021,7,17,5,28,3,1,0,0,0,0,0,Monsoon,1,1.15,33.13104805846868,361.72136226257703,86.62229302176259,1,0,0.0,1,1.498,12,1,0,409.8753067751768,52,3.9,1.35,1.1,1.1,330,226.0,337.0,189.0,244.14285714285714,241.76666666666668,61.09399471696228
2021-07-18,2021,7,18,6,28,3,1,0,0,0,0,0,Monsoon,1,1.15,29.868499477854023,344.5082910662892,75.98068603718818,1,1,24.1,1,1.4986666666666666,12,1,0,346.8834129020972,49,4.2,1.25,1.1,1.1,354,330.0,326.0,235.0,243.14285714285714,246.46666666666667,59.35326043116375
2021-07-19,2021,7,19,0,29,3,0,0,0,0,0,0,Monsoon,1,1.15,28.889600946613605,370.7178272935842,73.04021897843488,1,0,0.0,1,1.4993333333333334,7,1,0,490.12687163622843,49,4.0,0.85,1.1,1.1,201,354.0,216.0,295.0,247.14285714285714,250.43333333333334,66.39384653070555
2021-07-20,2021,7,20,1,29,3,0,0,0,0,0,0,Monsoon,1,1.15,33.76231413888118,132.75444019965389,89.2238718789085,1,0,0.0,1,1.5,8,1,0,370.64062641597786,52,4.2,0.82,1.1,1.1,208,201.0,184.0,265.0,245.0,247.3,67.79380502671336
2021-07-21,2021,7,21,2,29,3,0,0,0,0,0,0,Monsoon,1,1.15,27.10397219916751,81.18155996739767,84.97219853175964,1,0,0.0,1,1.5006666666666666,9,1,0,417.96849754687946,48,4.0,0.88,1.1,1.1,211,208.0,211.0,214.0,248.42857142857142,245.4,64.73241625558046
2021-07-22,2021,7,22,3,29,3,0,0,0,0,0,0,Monsoon,1,1.15,25.602388086759838,313.61908516638584,90.89256344899212,1,0,0.0,1,1.5013333333333332,6,1,0,325.69434757907214,50,4.0,0.9,1.1,1.1,191,211.0,209.0,221.0,248.42857142857142,245.3,64.73241625558046
2021-07-23,2021,7,23,4,29,3,0,0,0,0,0,0,Monsoon,1,1.15,30.880028900106666,120.03854120645411,78.13298555515125,1,0,0.0,1,1.502,6,1,0,378.81549120381294,49,3.9,1.0,1.1,1.1,225,191.0,226.0,213.0,245.85714285714286,244.3,66.8815584234016
2021-07-24,2021,7,24,5,29,3,1,0,0,0,0,0,Monsoon,1,1.15,28.99589155129478,40.5315149430858,87.59951069764377,1,0,0.0,1,1.5026666666666668,8,1,0,434.91202464070227,52,4.1,1.35,1.1,1.1,328,225.0,330.0,206.0,245.71428571428572,244.7,66.93209067334432
2021-07-25,2021,7,25,6,29,3,1,0,0,0,0,0,Monsoon,1,1.15,27.957534365738574,386.1684754346913,94.34408920271926,1,0,0.0,1,1.5033333333333334,9,1,0,458.9126027971133,52,4.2,1.25,1.1,1.1,302,328.0,354.0,239.0,245.42857142857142,248.76666666666668,66.51530436137038
2021-07-26,2021,7,26,0,30,3,0,0,0,0,0,0,Monsoon,1,1.15,31.416712894598707,400.0,87.09852804178632,1,0,0.0,1,1.504,7,1,0,281.1018343603224,49,4.2,0.85,1.1,1.1,212,302.0,201.0,362.0,238.0,250.86666666666667,54.11715686052522
2021-07-27,2021,7,27,1,30,3,0,0,0,0,0,0,Monsoon,1,1.15,30.487601427542398,125.5879352009015,86.38290752795524,1,0,0.0,1,1.5046666666666666,8,1,0,396.6456245231332,49,4.0,0.82,1.1,1.1,190,212.0,208.0,332.0,239.57142857142858,245.86666666666667,53.01212799242961
2021-07-28,2021,7,28,2,30,3,0,0,0,0,0,0,Monsoon,1,1.15,28.871842738526542,15.743657937591571,85.04278040412174,0,0,0.0,1,1.5053333333333332,6,1,0,344.01034178528425,48,3.8,0.88,1.1,1.1,220,190.0,211.0,219.0,237.0,241.13333333333333,55.190578906186744
2021-07-29,2021,7,29,3,30,3,0,0,0,0,0,0,Monsoon,1,1.15,27.43939120265821,98.14777400702991,77.14559271437044,1,0,0.0,1,1.506,8,1,0,402.97382844779696,52,4.0,0.9,1.1,1.1,191,220.0,191.0,196.0,238.28571428571428,241.16666666666666,54.585450704115786
2021-07-30,2021,7,30,4,30,3,0,0,0,0,0,0,Monsoon,1,1.15,31.74491465656029,325.45690344988765,91.77786467855174,1,0,0.0,1,1.5066666666666668,6,1,0,348.5468321264735,52,3.9,1.0,1.1,1.1,223,191.0,225.0,213.0,238.28571428571428,241.0,54.585450704115786
2021-07-31,2021,7,31,5,30,3,1,0,1,0,0,0,Monsoon,1,1.15,31.30040235591732,400.0,81.94571180097466,1,0,0.0,1,1.5073333333333334,9,1,0,405.7806921629767,51,4.3,1.35,1.1,1.1,329,223.0,328.0,238.0,238.0,241.33333333333334,54.67174773134681
2021-08-01,2021,8,1,6,30,3,1,1,0,0,0,0,Monsoon,1,1.15,28.801648272441234,40.948907151615316,87.52241628191508,1,0,0.0,1,1.508,11,1,0,429.0548955842693,48,4.0,1.25,1.08,1.1,300,329.0,302.0,232.0,238.14285714285714,244.36666666666667,54.94672744707261
2021-08-02,2021,8,2,0,31,3,0,0,0,0,0,0,Monsoon,1,1.15,32.69327399209533,12.477923208654252,77.18482846714373,0,0,0.0,1,1.5086666666666666,9,1,0,347.9068212158722,49,4.1,0.85,1.08,1.1,223,300.0,212.0,328.0,237.85714285714286,246.63333333333333,54.563200576422226
2021-08-03,2021,8,3,1,31,3,0,0,0,0,0,0,Monsoon,1,1.15,26.859830467347695,377.7163565047457,79.1027016774611,1,0,0.0,1,1.5093333333333332,9,1,0,370.9786221305858,49,4.0,0.82,1.08,1.1,194,223.0,190.0,294.0,239.42857142857142,243.13333333333333,53.84811090111772
2021-08-04,2021,8,4,2,31,3,0,0,0,0,0,0,Monsoon,1,1.15,25.94894965815052,88.79783174003266,92.17543699611117,1,1,19.1,1,1.51,9,1,0,304.0649692582674,50,4.2,0.88,1.08,1.1,242,194.0,220.0,190.0,240.0,239.8,53.25410782277763
2021-08-05,2021,8,5,3,31,3,0,0,0,0,0,0,Monsoon,1,1.15,27.616183860237513,140.4655774086844,83.26348855521078,1,0,0.0,1,1.5106666666666668,10,1,0,316.6731819320509,49,4.2,0.9,1.08,1.1,198,242.0,191.0,191.0,243.14285714285714,241.53333333333333,52.5211975346737
2021-08-06,2021,8,6,4,31,3,0,0,0,0,0,0,Monsoon,1,1.15,28.908827967289003,400.0,92.26637738021272,1,0,0.0,1,1.5113333333333334,6,1,0,430.7182820971744,52,4.4,1.0,1.08,1.1,229,198.0,223.0,193.0,244.14285714285714,241.76666666666668,51.41798832908137
2021-08-07,2021,8,7,5,31,3,1,0,0,0,0,0,Monsoon,1,1.15,29.486678898645383,12.39905832464292,84.60884670470742,0,0,0.0,1,1.512,11,1,0,388.1580522870429,49,4.0,1.35,1.08,1.1,343,229.0,329.0,234.0,245.0,242.96666666666667,51.05552532945568
2021-08-08,2021,8,8,6,31,3,1,0,0,0,0,0,Monsoon,1,1.15,28.51752788428734,188.10502955725494,75.7905111352107,1,0,0.0,1,1.5126666666666666,12,1,0,432.8527644956807,52,4.3,1.25,1.08,1.1,316,343.0,300.0,245.0,247.0,246.6,55.0151494287409
2021-08-09,2021,8,9,0,32,3,0,0,0,0,0,0,Monsoon,1,1.15,29.704110793028594,13.859081656222495,89.4603379986586,0,0,0.0,1,1.5133333333333332,10,1,0,420.1156432597514,52,4.1,0.85,1.08,1.1,234,316.0,223.0,337.0,249.28571428571428,248.96666666666667,57.84379622660312
2021-08-10,2021,8,10,1,32,3,0,0,0,0,0,0,Monsoon,1,1.15,26.496921151619112,84.7357553514963,82.05053841122196,1,0,0.0,1,1.514,10,1,0,365.4022358993583,48,4.0,0.82,1.08,1.1,185,234.0,194.0,326.0,250.85714285714286,245.53333333333333,57.15601039094267
2021-08-11,2021,8,11,2,32,3,0,0,0,0,0,0,Monsoon,1,1.15,31.887529208146518,293.1650764419866,88.49344406758522,1,0,0.0,1,1.5146666666666668,8,1,0,356.9933640101785,49,4.0,0.88,1.08,1.1,195,185.0,242.0,216.0,249.57142857142858,240.83333333333334,58.72778201969153
2021-08-12,2021,8,12,3,32,3,0,0,0,0,0,0,Monsoon,1,1.15,28.835697643214864,102.28125317031359,85.12605433770041,1,0,0.0,1,1.5153333333333334,8,1,0,399.04952354669683,48,4.2,0.9,1.08,1.1,191,195.0,198.0,184.0,242.85714285714286,240.13333333333333,62.31486866826313
2021-08-13,2021,8,13,4,32,3,0,0,0,0,1,0,Monsoon,1,1.15,31.234591663176253,400.0,77.28440886028565,1,0,0.0,1,1.516,10,1,0,434.71735290908606,52,4.1,1.0,1.08,1.1,259,191.0,229.0,211.0,241.85714285714286,240.36666666666667,63.20450556573913
2021-08-14,2021,8,14,5,32,3,1,0,0,0,1,0,Monsoon,1,1.15,29.68545069275541,147.3920722003873,85.82147382685285,1,0,0.0,1,1.5166666666666666,11,1,0,393.22738939654124,49,4.1,1.35,1.08,1.1,343,259.0,343.0,209.0,246.14285714285714,241.96666666666667,63.204505565739126
2021-08-15,2021,8,15,6,32,3,1,0,0,1,1,1,Monsoon,1,1.15,29.913506438307568,69.72713836103654,95.981115710764,1,0,0.0,1,1.5173333333333332,11,1,0,513.9940867193025,49,4.2,1.25,1.08,1.1,446,343.0,316.0,226.0,246.14285714285714,246.43333333333334,63.204505565739126
2021-08-16,2021,8,16,0,33,3,0,0,0,0,1,0,Monsoon,1,1.15,30.13953456046441,44.7487371006606,87.4649322925723,1,0,0.0,1,1.518,7,1,0,320.7002162013069,48,4.5,0.85,1.08,1.1,206,446.0,234.0,330.0,264.7142857142857,253.76666666666668,97.14030108682036
2021-08-17,2021,8,17,1,33,3,0,0,0,0,1,0,Monsoon,1,1.15,29.89541712003463,77.68513060206871,84.71241123497269,1,0,0.0,1,1.5186666666666668,8,1,0,374.27195985271237,48,4.1,0.82,1.08,1.1,214,206.0,185.0,354.0,260.7142857142857,249.63333333333333,99.17108833679694
2021-08-18,2021,8,18,2,33,3,0,0,0,0,0,0,Monsoon,1,1.15,30.285445519735088,83.89163435287611,90.37671700978449,1,0,0.0,1,1.5193333333333334,9,1,0,391.368187381523,52,3.9,0.88,1.08,1.1,197,214.0,195.0,201.0,264.85714285714283,244.96666666666667,96.03719517532191
2021-08-19,2021,8,19,3,33,3,0,0,0,0,0,0,Monsoon,1,1.15,31.658305060264862,12.813931127276108,86.05334232601555,0,0,0.0,1,1.52,9,1,0,355.81501432979735,52,4.2,0.9,1.08,1.1,230,197.0,191.0,208.0,265.14285714285717,244.83333333333334,95.79740527354004
2021-08-20,2021,8,20,4,33,3,0,0,0,0,0,0,Monsoon,1,1.15,29.39304233940294,83.04476651472986,86.04767115131398,1,0,0.0,1,1.5206666666666666,7,1,0,371.72032664699077,49,4.0,1.0,1.08,1.1,228,230.0,259.0,211.0,270.7142857142857,245.56666666666666,91.81814324288771
2021-08-21,2021,8,21,5,33,3,1,0,0,0,0,0,Monsoon,1,1.15,30.418007515177024,112.33191896396663,79.54187413920448,1,0,0.0,1,1.5213333333333332,9,1,0,383.670929267702,49,4.4,1.35,1.08,1.1,332,228.0,343.0,191.0,266.2857142857143,246.13333333333333,93.21429483670828
2021-08-22,2021,8,22,6,33,3,1,0,0,0,0,0,Monsoon,1,1.15,28.820528611425548,230.90246601352578,86.16924012894799,1,0,0.0,1,1.522,11,1,0,443.08314445525974,51,4.0,1.25,1.08,1.1,306,332.0,446.0,225.0,264.7142857142857,250.83333333333334,91.78727995700046
2021-08-23,2021,8,23,0,34,3,0,0,0,0,0,0,Monsoon,1,1.15,31.880234430898945,192.46256430755543,90.17721708208472,1,0,0.0,1,1.5226666666666666,7,1,0,432.227769955326,51,4.1,0.85,1.08,1.1,204,306.0,206.0,328.0,244.71428571428572,253.53333333333333,52.58236169957361
2021-08-24,2021,8,24,1,34,3,0,0,0,0,0,0,Monsoon,1,1.15,27.64721539588146,222.05286493320003,80.81968923949988,1,0,0.0,1,1.5233333333333334,9,1,0,346.11424520918143,50,4.2,0.82,1.08,1.1,181,204.0,214.0,302.0,244.42857142857142,249.4,52.832619793890004
2021-08-25,2021,8,25,2,34,3,0,0,0,0,0,0,Monsoon,1,1.15,32.601880865821634,1.511793668181022,92.12247910623474,0,0,0.0,1,1.524,7,1,0,365.09312933790466,52,4.2,0.88,1.08,1.1,235,181.0,197.0,212.0,239.71428571428572,245.36666666666667,57.28500177683032
2021-08-26,2021,8,26,3,34,3,0,0,0,0,0,0,Monsoon,1,1.15,28.919684098711315,44.18555555346173,84.54146987927437,1,0,0.0,1,1.5246666666666666,7,1,0,410.10184985816727,50,4.3,0.9,1.08,1.1,202,235.0,230.0,190.0,245.14285714285714,246.13333333333333,54.28452379647027
2021-08-27,2021,8,27,4,34,3,0,0,0,0,0,0,Monsoon,1,1.15,26.138449795763904,195.0796370648227,80.5611524423073,1,0,0.0,1,1.5253333333333332,9,1,0,438.48362877290947,50,4.2,1.0,1.08,1.1,219,202.0,228.0,220.0,241.14285714285714,246.53333333333333,56.569805171512485
2021-08-28,2021,8,28,5,34,3,1,0,0,0,0,0,Monsoon,1,1.15,29.256208829821578,119.09302369380441,89.98816038460123,1,0,0.0,1,1.526,12,1,0,380.27240751164277,48,4.5,1.35,1.08,1.1,326,219.0,332.0,191.0,239.85714285714286,246.5,57.01879389414407
2021-08-29,2021,8,29,6,34,3,1,0,0,0,0,0,Monsoon,1,1.15,27.637896685050237,0.9589756293851766,83.56602882130865,0,0,0.0,1,1.5266666666666666,11,1,0,433.24861050336204,48,4.2,1.25,1.08,1.1,323,326.0,306.0,223.0,239.0,251.0,55.42562584220429
2021-08-30,2021,8,30,0,35,3,0,0,0,0,0,0,Monsoon,1,1.15,30.68128709797745,293.7901491884529,88.79757443743054,1,0,0.0,1,1.5273333333333334,6,1,0,401.325232892781,51,4.3,0.85,1.08,1.1,179,323.0,204.0,329.0,241.42857142857142,254.33333333333334,59.101204564309896
